,sentyr,songername,demean_logprisonsentmonths,christian,aba_best,x_black,x_dem,age,trial,gender
532,2011,"BARBADORO, PAUL JAMES",-0.35810866951942444,0.0,1.0,0.0,0.0,56.0,0.0,1.0
9024,1993,"MCKIBBEN, HOWARD D.",-0.9911673069000244,1.0,1.0,0.0,0.0,53.0,1.0,1.0
617,2001,"BARTLE, HARVEY, III",0.5177616477012634,1.0,1.0,0.0,0.0,60.0,0.13333334028720856,1.0
621,2005,"BARTLE, HARVEY, III",0.42828643321990967,1.0,1.0,0.0,0.0,64.0,0.30000001192092896,1.0
15213,1994,"ZOBEL, RYA WEICKERT",0.24693149328231812,0.0,0.0,0.0,1.0,63.0,0.25,0.0
12892,2004,"SPATT, ARTHUR D.",0.8672820925712585,0.0,1.0,0.0,0.0,79.0,0.0,1.0
3808,2000,"ELLIOTT, JAMES ROBERT",-0.4624538719654083,1.0,0.0,0.0,1.0,90.0,0.3529411852359772,1.0
2171,2011,"CAVANAUGH, DENNIS M.",-0.3790046274662018,0.0,1.0,0.0,1.0,64.0,0.09090909361839294,1.0
12643,2002,"SKRETNY, WILLIAM M.",-0.165363147854805,0.0,0.0,0.0,0.0,57.0,0.0,1.0
14424,1999,"WEINER, CHARLES R.",0.8316712379455566,0.0,0.0,0.0,1.0,77.0,0.25,1.0
7643,2008,"KRAM, SHIRLEY WOHL",-0.7746948599815369,0.0,0.0,0.0,0.0,86.0,0.0,0.0
12612,2003,"SIPPEL, RODNEY W.",0.31404417753219604,0.0,0.0,0.0,1.0,47.0,0.01587301678955555,1.0
13654,1998,"TILLEY, NORWOOD CARLTON, JR.",0.18194162845611572,1.0,1.0,0.0,0.0,55.0,0.1428571492433548,1.0
839,2007,"BENITEZ, ROGER T.",-0.006929581519216299,0.0,0.0,0.0,0.0,57.0,0.022813688963651657,1.0
10963,2006,"PREGERSON, DEAN D.",-0.11834149807691574,0.0,0.0,0.0,1.0,55.0,0.02857142873108387,1.0
12288,1999,"SHADUR, MILTON IRVING",0.2443162202835083,0.0,0.0,0.0,1.0,75.0,0.23333333432674408,1.0
6421,2011,"HUNT, WILLIS B., JR.",-0.32735005021095276,1.0,1.0,0.0,1.0,79.0,0.05263157933950424,1.0
4528,2000,"GADOLA, PAUL V.",-0.10558626800775528,0.0,0.0,0.0,0.0,71.0,0.1603773534297943,1.0
5938,2008,"HITTNER, DAVID",1.107390284538269,0.0,1.0,0.0,0.0,69.0,0.027027027681469917,1.0
6451,1998,"HURLEY, DANIEL T.K.",0.07384463399648666,0.0,1.0,0.0,1.0,55.0,0.09302325546741486,1.0
6982,1999,"JUSTICE, WILLIAM WAYNE",-0.20199459791183472,1.0,0.0,0.0,1.0,79.0,0.01744186133146286,1.0
7550,1995,"KORMAN, EDWARD R.",-8.22063159942627,0.0,1.0,0.0,0.0,53.0,0.0,1.0
6156,2000,"HOOD, JOSEPH M.",-0.1501748412847519,0.0,0.0,0.0,0.0,58.0,0.05714285746216774,1.0
13293,2007,"SUKO, LONNY R.",0.2708676755428314,0.0,1.0,0.0,0.0,64.0,0.02857142873108387,1.0
3635,2003,"DUGGAN, PATRICK J.",-1.0226819515228271,0.0,1.0,0.0,0.0,70.0,0.06896551698446274,1.0
3024,1998,"DALZELL, STEWART RICHARD",0.6602728962898254,1.0,1.0,0.0,0.0,55.0,0.0,1.0
4825,2009,"GILBERT, JOHN PHIL",0.1293783187866211,1.0,1.0,0.0,0.0,60.0,0.033898305147886276,1.0
4759,2004,"GETTLEMAN, ROBERT W.",-0.0803980827331543,0.0,1.0,0.0,1.0,61.0,0.06896551698446274,1.0
3413,2010,"DOMINGUEZ, DANIEL R.",-0.24151280522346497,0.0,0.0,0.0,1.0,65.0,0.04545454680919647,1.0
7104,2002,"KAUFFMAN, BRUCE C.",-0.1672530323266983,0.0,1.0,0.0,1.0,68.0,0.0357142873108387,1.0
8477,2004,"MAHAN, JAMES C.",0.49166542291641235,0.0,1.0,0.0,0.0,61.0,0.0,1.0
13618,2006,"THORNBURG, LACY H.",0.16548947989940643,1.0,1.0,0.0,1.0,77.0,0.04651162773370743,1.0
9668,1998,"MORENO, CARLOS R.",1.1635297536849976,0.0,1.0,0.0,1.0,50.0,0.0,1.0
11187,2011,"RANDA, RUDOLPH T.",0.291728675365448,0.0,0.0,0.0,0.0,71.0,0.032786883413791656,1.0
8436,2008,"LYNCH, GERALD E.",0.2505268156528473,0.0,1.0,0.0,1.0,57.0,0.021739130839705467,1.0
7670,2005,"KUGLER, ROBERT B.",0.35197746753692627,0.0,1.0,0.0,0.0,55.0,0.024390242993831635,1.0
1979,1986,"CARR, GEORGE C.",-0.6731860041618347,1.0,0.0,0.0,1.0,57.0,0.3333333432674408,1.0
11096,2000,"RAFEEDIE, EDWARD",0.008136698976159096,0.0,1.0,0.0,0.0,71.0,0.036363635212183,1.0
1365,2011,"BRINKEMA, LEONIE M.",-1.0518476963043213,1.0,1.0,0.0,1.0,67.0,0.0517241396009922,0.0
130,1993,"ALDRICH, ANN",0.1385502815246582,1.0,0.0,0.0,1.0,66.0,0.0,0.0
1777,2006,"BURY, DAVID C.",-0.19415581226348877,0.0,0.0,0.0,0.0,64.0,0.015384615398943424,1.0
15102,2001,"ZAGEL, JAMES B.",-0.16520065069198608,0.0,0.0,0.0,0.0,60.0,0.09375,1.0
12468,2009,"SHOOB, MARVIN H.",-0.9238966703414917,0.0,1.0,0.0,1.0,86.0,0.0,1.0
1402,1999,"BROADWATER, W. CRAIG",0.05833679437637329,1.0,1.0,0.0,1.0,49.0,0.0,1.0
3246,2004,"DEBEVOISE, DICKINSON RICHARDS",-0.13461406528949738,1.0,0.0,0.0,1.0,80.0,0.0,1.0
12114,2004,"SCULLIN, FREDERICK JAMES, JR.",-0.2338138222694397,0.0,0.0,0.0,0.0,65.0,0.0555555559694767,1.0
99,1995,"ALAIMO, ANTHONY A.",0.4804821312427521,1.0,0.0,0.0,0.0,75.0,0.5714285969734192,1.0
6975,2010,"JUNELL, ROBERT A.",1.8842495679855347,0.0,0.0,0.0,0.0,63.0,0.03703703731298447,1.0
5885,2002,"HINKLE, ROBERT L.",-0.3020475506782532,0.0,1.0,0.0,1.0,51.0,0.21739129722118378,1.0
6093,2010,"HOLMES, JAMES LEON",-0.13087348639965057,0.0,1.0,0.0,0.0,59.0,0.03448275849223137,1.0
1533,2004,"BROWNING, JAMES O.",-0.04623694345355034,0.0,1.0,0.0,0.0,48.0,0.009569377638399601,1.0
8521,1996,"MANNING, BLANCHE M.",-0.5137786865234375,0.0,0.0,1.0,1.0,62.0,0.0,0.0
4592,2007,"GARBIS, MARVIN J.",-1.724392056465149,0.0,0.0,0.0,0.0,71.0,0.2222222238779068,1.0
4249,2006,"FOLSOM, DAVID",-0.6476069092750549,0.0,1.0,0.0,1.0,59.0,0.05714285746216774,1.0
9604,1995,"MOORE, KEVIN MICHAEL",1.099476933479309,0.0,0.0,0.0,0.0,44.0,0.5833333134651184,1.0
905,1998,"BERRIGAN, HELEN G.",-0.29083940386772156,1.0,1.0,0.0,1.0,50.0,0.10000000149011612,0.0
14752,2004,"WILSON, SAMUEL GRAYSON",0.13660012185573578,1.0,0.0,0.0,0.0,55.0,0.10389610379934311,1.0
11272,2009,"REDDEN, JAMES ANTHONY, JR.",0.05411675199866295,0.0,1.0,0.0,1.0,80.0,0.11428571492433548,1.0
10902,2003,"POTTER, JOHN W.",0.8896710872650146,1.0,0.0,0.0,0.0,85.0,1.0,1.0
3092,1992,"DAVIDSON, GLEN H.",0.0,1.0,0.0,0.0,0.0,51.0,0.0,1.0
13491,2006,"TELESCA, MICHAEL A.",0.054982881993055344,0.0,0.0,0.0,0.0,77.0,0.0,1.0
4767,1989,"GEX, WALTER J., III",0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0
7196,1991,"KEEP, JUDITH NELSON",3.6321897506713867,0.0,0.0,0.0,1.0,47.0,0.0,0.0
5637,1991,"HEAD, HAYDEN WILSON, JR.",0.28821516036987305,1.0,0.0,0.0,0.0,47.0,0.5,1.0
10480,2006,"PARKER, JAMES A.",0.3666535019874573,1.0,1.0,0.0,0.0,69.0,0.010554090142250061,1.0
10099,1990,"NIXON, JOHN T.",0.0,1.0,0.0,0.0,1.0,57.0,0.0,1.0
6041,2003,"HOGAN, THOMAS F.",0.7975955009460449,0.0,0.0,0.0,0.0,65.0,0.21052631735801697,1.0
13108,2002,"STEEH, GEORGE CARAM",0.29702091217041016,0.0,1.0,0.0,1.0,55.0,0.2222222238779068,1.0
6516,1999,"ILLSTON, SUSAN Y.",0.08305148035287857,0.0,1.0,0.0,1.0,51.0,0.1304347813129425,0.0
6163,2007,"HOOD, JOSEPH M.",-0.5426098704338074,0.0,0.0,0.0,0.0,65.0,0.033707864582538605,1.0
4689,1997,"GAWTHROP, ROBERT S., III",0.9427502155303955,1.0,1.0,0.0,0.0,55.0,0.0,1.0
10736,1999,"PICKERING, CHARLES WILLIS SR.",0.3963772654533386,1.0,0.0,0.0,0.0,62.0,0.057692307978868484,1.0
11847,2009,"SAM, DAVID",0.07623513042926788,1.0,0.0,0.0,0.0,76.0,0.032258063554763794,1.0
4255,1993,"FONG, HAROLD M.",9.536743306171047e-08,0.0,0.0,0.0,0.0,55.0,0.0,1.0
6728,2008,"JOHNSON, ALAN BOND",-0.053718239068984985,1.0,1.0,0.0,0.0,69.0,0.07692307978868484,1.0
6591,2009,"JACK, JANIS GRAHAM",0.3198872208595276,1.0,0.0,0.0,1.0,63.0,0.019267823547124863,0.0
12351,1998,"SHARP, ALLEN",-1.2137606143951416,1.0,0.0,0.0,0.0,66.0,0.0,1.0
2005,1992,"CARROLL, EARL HAMBLIN",0.270810604095459,0.0,0.0,0.0,1.0,67.0,0.0,1.0
7532,2001,"KOPF, RICHARD GEORGE",-0.07847414165735245,1.0,1.0,0.0,0.0,55.0,0.0717703327536583,1.0
6215,2010,"HOUSTON, JOHN A.",-0.3361259698867798,0.0,1.0,1.0,0.0,58.0,0.013404825702309608,1.0
11965,2006,"SCHEINDLIN, SHIRA A.",0.038193002343177795,0.0,1.0,0.0,1.0,60.0,0.03076923079788685,0.0
1168,1994,"BOWEN, DUDLEY H., JR.",-0.13470666110515594,1.0,0.0,0.0,1.0,53.0,0.1666666716337204,1.0
972,1997,"BISSELL, JOHN WINSLOW",0.08051645755767822,1.0,1.0,0.0,0.0,57.0,0.0,1.0
9050,2008,"MCKINLEY, JOSEPH H., JR.",0.10415759682655334,1.0,0.0,0.0,1.0,54.0,0.0595238097012043,1.0
14382,2002,"WEBB, RODNEY S.",0.021636374294757843,1.0,0.0,0.0,0.0,67.0,0.06557376682758331,1.0
5550,2003,"HART, WILLIAM THOMAS",-0.7474597692489624,0.0,1.0,0.0,0.0,74.0,0.20000000298023224,1.0
12053,2003,"SCHWAB, ARTHUR J.",-1.5723026990890503,0.0,0.0,0.0,0.0,57.0,0.0,1.0
3938,1994,"EVANS, TERENCE THOMAS",0.33511462807655334,0.0,1.0,0.0,1.0,54.0,0.6666666865348816,1.0
3707,2009,"ECONOMUS, PETER C.",0.3266143500804901,0.0,1.0,0.0,1.0,66.0,0.05128205195069313,1.0
10286,1996,"OLIVER, SOLOMON, JR.",0.28928327560424805,1.0,0.0,1.0,1.0,49.0,0.0,1.0
5959,2008,"HOCHBERG, FAITH S.",-0.10019059479236603,0.0,1.0,0.0,1.0,58.0,0.03448275849223137,0.0
2561,2007,"COLLINS, RANER CHRISTERCUNEAN",0.038301460444927216,1.0,0.0,1.0,1.0,55.0,0.007692307699471712,1.0
468,2004,"BABCOCK, LEWIS T.",-0.12715937197208405,1.0,1.0,0.0,0.0,61.0,0.0422535203397274,1.0
6852,1998,"JONES, NAPOLEON AL, JR.",-0.15043073892593384,1.0,0.0,1.0,1.0,58.0,0.020408162847161293,1.0
14356,1998,"WATERS, LAUGHLIN E.",-0.35416698455810547,0.0,1.0,0.0,0.0,84.0,0.6666666865348816,1.0
10558,2007,"PAUL, MAURICE MITCHELL",0.9659156203269958,1.0,1.0,0.0,0.0,75.0,0.2142857164144516,1.0
9649,2004,"MORAN, JAMES B.",-0.5708056688308716,1.0,0.0,0.0,1.0,74.0,0.0625,1.0
10394,2005,"PAINE, JAMES CARRIGER",1.1936075687408447,1.0,1.0,0.0,1.0,81.0,0.07999999821186066,1.0
7829,2000,"LASNIK, ROBERT S.",0.11586377024650574,0.0,0.0,0.0,1.0,49.0,0.015625,1.0
12373,1996,"SHARP, GEORGE KENDALL",-0.6424652338027954,1.0,0.0,0.0,0.0,62.0,0.16923077404499054,1.0
6447,2011,"HURD, DAVID N.",-1.0264441967010498,0.0,1.0,0.0,1.0,74.0,0.0,1.0
7001,2006,"KAHN, LAWRENCE E.",0.2446839064359665,0.0,0.0,0.0,1.0,69.0,0.04918032884597778,1.0
1532,2003,"BROWNING, JAMES O.",-0.16592803597450256,0.0,1.0,0.0,0.0,47.0,0.0,1.0
5045,2003,"GOTTSCHALL, JOAN B.",-0.18120156228542328,1.0,0.0,0.0,1.0,56.0,0.07692307978868484,0.0
526,2005,"BARBADORO, PAUL JAMES",0.48307690024375916,0.0,1.0,0.0,0.0,50.0,0.03921568766236305,1.0
979,2004,"BISSELL, JOHN WINSLOW",0.09215768426656723,1.0,1.0,0.0,0.0,64.0,0.02631578966975212,1.0
67,2008,"ADELMAN, LYNN S.",-0.4793848693370819,0.0,0.0,0.0,1.0,69.0,0.03488372266292572,1.0
13927,1997,"URBOM, WARREN K.",-0.3762882947921753,1.0,1.0,0.0,0.0,72.0,0.0,1.0
1753,1999,"BURRAGE, BILLY MICHAEL",-0.222976416349411,1.0,1.0,0.0,1.0,49.0,0.14814814925193787,1.0
5115,2010,"GRANADE, CALLIE V.",0.5216131210327148,0.0,1.0,0.0,0.0,60.0,0.056338027119636536,0.0
4546,1996,"GAGLIARDI, LEE PARSONS",0.519072413444519,0.0,0.0,0.0,0.0,78.0,0.07500000298023224,1.0
1413,1998,"BRODERICK, RAYMOND J.",0.7312992215156555,0.0,1.0,0.0,0.0,84.0,0.20000000298023224,1.0
8472,2009,"MAGNUSON, PAUL A.",-1.3514714241027832,1.0,0.0,0.0,0.0,72.0,0.1764705926179886,1.0
2274,2010,"CHATIGNY, ROBERT N.",-0.09792628884315491,0.0,1.0,0.0,1.0,58.0,0.1818181872367859,1.0
12937,1999,"SPORKIN, STANLEY",0.18311022222042084,0.0,1.0,0.0,0.0,67.0,0.06666667014360428,1.0
3139,2002,"DAVIS, LEGROME D.",0.4312919080257416,0.0,1.0,1.0,0.0,50.0,0.0,1.0
10903,1985,"POTTER, ROBERT D.",0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0
10045,1996,"NICKERSON, WILLIAM M.",-0.00591278076171875,1.0,1.0,0.0,0.0,63.0,1.0,1.0
11365,1998,"RICE, WALTER HERBERT",0.4849720001220703,0.0,1.0,0.0,1.0,61.0,0.06666667014360428,1.0
13673,2001,"TIMLIN, ROBERT J.",0.36210575699806213,0.0,1.0,0.0,1.0,69.0,0.03773584961891174,1.0
2213,1995,"CEREZO, CARMEN CONSUELO",0.5224409103393555,0.0,0.0,0.0,1.0,55.0,0.0,0.0
1676,2002,"BUNNING, DAVID L.",0.6267368197441101,0.0,0.0,0.0,0.0,36.0,0.0,1.0
2801,2003,"CORRIGAN, TIMOTHY J.",-1.9975231885910034,0.0,1.0,0.0,0.0,47.0,0.02380952425301075,1.0
4955,2009,"GOLD, ALAN S.",-0.5311480164527893,0.0,1.0,0.0,1.0,65.0,0.04854368790984154,1.0
634,1993,"BASSLER, WILLIAM G.",-0.5171780586242676,0.0,0.0,0.0,0.0,55.0,0.0,1.0
259,2008,"ANDERSEN, WAYNE R.",-0.673158586025238,1.0,0.0,0.0,0.0,63.0,0.07692307978868484,1.0
11763,1999,"RUSSELL, THOMAS B.",-0.21417325735092163,1.0,1.0,0.0,1.0,54.0,0.056603774428367615,1.0
13433,2004,"TAURO, JOSEPH L.",0.31491151452064514,0.0,0.0,0.0,0.0,73.0,0.0,1.0
2687,2010,"CONWAY, ANNE CALLAGHAN",-0.7035747766494751,0.0,0.0,0.0,0.0,60.0,0.01785714365541935,0.0
1237,2008,"BRADY, JAMES L.",0.04882410541176796,1.0,0.0,0.0,1.0,64.0,0.027027027681469917,1.0
2377,1999,"CLEMON, U.W.",-0.3549147844314575,1.0,0.0,1.0,1.0,56.0,0.15000000596046448,1.0
10474,2000,"PARKER, JAMES A.",-0.11341981589794159,1.0,1.0,0.0,0.0,63.0,0.0139860138297081,1.0
15107,2006,"ZAGEL, JAMES B.",0.05794861540198326,0.0,0.0,0.0,0.0,65.0,0.13333334028720856,1.0
14939,2007,"WOODCOCK, JOHN A., JR.",-0.25841912627220154,0.0,1.0,0.0,0.0,57.0,0.027027027681469917,1.0
4393,2007,"FRIEDMAN, JEROME B.",1.0744935274124146,0.0,1.0,0.0,1.0,64.0,0.017241379246115685,1.0
13250,2009,"STOTLER, ALICEMARIE H.",0.4597814381122589,1.0,1.0,0.0,0.0,67.0,0.05882352963089943,0.0
6756,1996,"JOHNSON, STERLING, JR.",0.07698263972997665,1.0,0.0,1.0,0.0,62.0,0.0,1.0
4623,2001,"GARCIA, HIPOLITO FRANK",0.2931255102157593,0.0,0.0,0.0,1.0,76.0,0.06034482643008232,1.0
11637,1993,"ROSENBLATT, PAUL G.",0.06354284286499023,1.0,0.0,0.0,0.0,65.0,1.0,1.0
3557,1998,"DUBOIS, JAN ELY",-1.1158742904663086,0.0,1.0,0.0,0.0,67.0,0.25,1.0
5955,2004,"HOCHBERG, FAITH S.",-0.5254178643226624,0.0,1.0,0.0,1.0,54.0,0.0,0.0
90,2006,"AIKEN, ANN L.",0.37200117111206055,0.0,0.0,0.0,1.0,55.0,0.04210526496171951,0.0
2463,2002,"COHILL, MAURICE B., JR.",0.5900393724441528,1.0,0.0,0.0,0.0,73.0,0.06976744532585144,1.0
8273,2005,"LITTLE, F.A., JR.",0.9466584920883179,1.0,0.0,0.0,0.0,69.0,0.13333334028720856,1.0
2774,2002,"COOPER, FLORENCE-MARIE",0.18445920944213867,0.0,1.0,0.0,1.0,62.0,0.06122449040412903,0.0
13629,2004,"THRASH, THOMAS W., JR.",0.16805264353752136,1.0,1.0,0.0,1.0,53.0,0.09836065769195557,1.0
12010,1991,"SCHLESINGER, HARVEY E.",-0.6345047950744629,0.0,1.0,0.0,0.0,51.0,0.0,1.0
16,2004,"ACKERMAN, HAROLD ARNOLD",-0.15008392930030823,0.0,1.0,0.0,1.0,76.0,0.0,1.0
3135,1997,"DAVIS, EDWARD BERTRAND",0.6642568111419678,1.0,0.0,0.0,1.0,64.0,0.0833333358168602,1.0
7448,1995,"KISER, JACKSON L.",-0.6685287952423096,1.0,1.0,0.0,0.0,66.0,0.3333333432674408,1.0
6959,2003,"JOYNER, JAMES CURTIS",0.5800859928131104,0.0,1.0,1.0,0.0,55.0,0.11538461595773697,1.0
14817,2000,"WINGATE, HENRY T.",0.32188302278518677,1.0,0.0,1.0,0.0,53.0,0.10638298094272614,1.0
2273,2009,"CHATIGNY, ROBERT N.",-0.7075346112251282,0.0,1.0,0.0,1.0,57.0,0.0,1.0
10024,1999,"NEWCOMER, CLARENCE C.",-0.412151962518692,1.0,0.0,0.0,0.0,76.0,0.0476190485060215,1.0
4755,2000,"GETTLEMAN, ROBERT W.",-0.3950269818305969,0.0,1.0,0.0,1.0,57.0,0.054054055362939835,1.0
11481,2005,"ROBINSON, SUE LEWIS",0.27845218777656555,1.0,1.0,0.0,0.0,53.0,0.1463414579629898,0.0
6218,2003,"HOVLAND, DANIEL L.",0.38555628061294556,1.0,0.0,0.0,0.0,49.0,0.0625,1.0
15196,1997,"ZLOCH, WILLIAM J.",1.2129318714141846,0.0,0.0,0.0,0.0,53.0,0.3333333432674408,1.0
303,2011,"ANDERSON, JOSEPH F., JR.",1.3071033954620361,1.0,0.0,0.0,0.0,62.0,0.04054053872823715,1.0
4795,1994,"GIBSON, BENJAMIN F.",0.004018962383270264,1.0,0.0,1.0,1.0,63.0,0.0,1.0
5307,1997,"HAGGERTY, ANCER L.",-0.17672623693943024,1.0,1.0,1.0,1.0,53.0,0.0714285746216774,1.0
4465,2005,"FULLAM, JOHN P.",-0.8500319719314575,0.0,1.0,0.0,1.0,84.0,0.1428571492433548,1.0
4923,2002,"GLEESON, JOHN",-0.09037178009748459,0.0,1.0,0.0,1.0,49.0,0.10227272659540176,1.0
6508,1984,"HUYETT, DANIEL H., III",0.0,1.0,0.0,0.0,0.0,63.0,1.0,1.0
2293,2005,"CHESNEY, MAXINE M.",-0.07787687331438065,0.0,1.0,0.0,1.0,63.0,0.06666667014360428,0.0
14468,1999,"WELLS, LESLEY BROOKS",0.01763787679374218,1.0,0.0,0.0,1.0,62.0,0.03846153989434242,0.0
9110,2000,"MCMAHON, COLLEEN",0.7491388320922852,1.0,1.0,0.0,1.0,49.0,0.1315789520740509,0.0
9114,2004,"MCMAHON, COLLEEN",0.16617971658706665,1.0,1.0,0.0,1.0,53.0,0.0555555559694767,0.0
1869,1992,"CAMP, JACK T., JR.",0.6338653564453125,1.0,0.0,0.0,0.0,49.0,1.0,1.0
10954,1997,"PREGERSON, DEAN D.",-0.9326014518737793,0.0,0.0,0.0,1.0,46.0,0.0,1.0
663,2003,"BATES, JOHN D.",0.9898492097854614,0.0,1.0,0.0,0.0,57.0,0.20000000298023224,1.0
13626,2001,"THRASH, THOMAS W., JR.",0.06705575436353683,1.0,1.0,0.0,1.0,50.0,0.035087719559669495,1.0
9056,1990,"MCKINNEY, LARRY J.",-9.536743306171047e-08,1.0,1.0,0.0,0.0,46.0,0.20000000298023224,1.0
3779,1999,"EISELE, GARNETT THOMAS",1.9782205820083618,1.0,1.0,0.0,0.0,76.0,0.5,1.0
1875,1998,"CAMP, JACK T., JR.",-0.07975563406944275,1.0,0.0,0.0,0.0,55.0,0.3333333432674408,1.0
1121,2004,"BOGUE, ANDREW W.",0.21620094776153564,1.0,0.0,0.0,0.0,85.0,0.25,1.0
7046,2010,"KAPLAN, LEWIS A.",-0.05218484625220299,0.0,1.0,0.0,1.0,66.0,0.0,1.0
11042,2002,"PROPST, ROBERT B.",-0.20813441276550293,1.0,0.0,0.0,1.0,71.0,0.11428571492433548,1.0
1678,2004,"BUNNING, DAVID L.",0.16700944304466248,0.0,0.0,0.0,0.0,38.0,0.009615384973585606,1.0
10812,1991,"POLITAN, NICHOLAS H.",0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0
5632,2010,"HAYNES, WILLIAM JOSEPH, JR.",-0.23894084990024567,1.0,0.0,1.0,1.0,61.0,0.0,1.0
8063,1998,"LEMMON, MARY ANN VIAL",0.15117788314819336,0.0,0.0,0.0,1.0,57.0,0.0,0.0
13228,2007,"STORY, RICHARD W.",0.6328901052474976,1.0,1.0,0.0,1.0,54.0,0.07692307978868484,1.0
4673,2000,"GAUGHAN, PATRICIA A.",0.22818970680236816,0.0,1.0,0.0,1.0,47.0,0.016949152573943138,0.0
143,2006,"ALDRICH, ANN",-0.027300778776407242,1.0,0.0,0.0,1.0,79.0,0.0,0.0
8944,2003,"MCCUSKEY, MICHAEL P.",0.357271671295166,1.0,1.0,0.0,1.0,55.0,0.0533333346247673,1.0
378,2004,"ARMSTRONG, SAUNDRA BROWN",-0.3169707953929901,1.0,0.0,1.0,0.0,57.0,0.0181818176060915,0.0
8715,2003,"MARTINEZ, PHILIP RAY",-0.2834697365760803,0.0,1.0,0.0,0.0,46.0,0.017162472009658813,1.0
13598,1999,"THOMPSON, RALPH G.",0.7074668407440186,1.0,0.0,0.0,0.0,65.0,0.20454545319080353,1.0
12939,2004,"SPRINGMANN, THERESA LAZAR",-0.01545761525630951,0.0,1.0,0.0,0.0,48.0,0.15625,0.0
4758,2003,"GETTLEMAN, ROBERT W.",-0.4969380795955658,0.0,1.0,0.0,1.0,60.0,0.06818182021379471,1.0
5791,2007,"HIBBLER, WILLIAM J.",-1.272916316986084,0.0,0.0,1.0,1.0,61.0,0.13333334028720856,1.0
101,1998,"ALAIMO, ANTHONY A.",0.01751934364438057,1.0,0.0,0.0,0.0,78.0,0.16129031777381897,1.0
2443,2007,"COFFMAN, JENNIFER LYNNE B.",-0.7847065329551697,1.0,1.0,0.0,1.0,59.0,0.03333333507180214,0.0
12816,2005,"SNYDER, CHRISTINA A.",-0.26931512355804443,0.0,0.0,0.0,1.0,58.0,0.018518518656492233,0.0
2672,1995,"CONWAY, ANNE CALLAGHAN",-0.2607020437717438,0.0,0.0,0.0,0.0,45.0,0.07894736528396606,0.0
12217,2006,"SESSIONS, WILLIAM K., III",0.27173465490341187,0.0,1.0,0.0,1.0,59.0,0.025423727929592133,1.0
13117,2011,"STEEH, GEORGE CARAM",-0.2624962329864502,0.0,1.0,0.0,1.0,64.0,0.043478261679410934,1.0
2711,2006,"COOGLER, L. SCOTT",0.40436211228370667,0.0,0.0,0.0,0.0,47.0,0.1428571492433548,1.0
6091,2008,"HOLMES, JAMES LEON",-0.8713207840919495,0.0,1.0,0.0,0.0,57.0,0.032258063554763794,1.0
4521,1993,"GADOLA, PAUL V.",0.9113240242004395,0.0,0.0,0.0,0.0,64.0,0.0,1.0
1745,2007,"BURNS, LARRY ALAN",0.710403561592102,0.0,1.0,0.0,0.0,53.0,0.04700854793190956,1.0
4783,2010,"GEX, WALTER J., III",0.5906475186347961,0.0,0.0,0.0,0.0,71.0,0.2222222238779068,1.0
11833,1994,"SAM, DAVID",0.0,1.0,0.0,0.0,0.0,61.0,0.0,1.0
9745,2007,"MOSMAN, MICHAEL W.",0.06324273347854614,0.0,1.0,0.0,0.0,51.0,0.02380952425301075,1.0
12794,2010,"SMITH, WALTER S., JR.",1.4274286031723022,1.0,1.0,0.0,0.0,70.0,0.022875817492604256,1.0
7338,1993,"KENYON, DAVID VREELAND",2.4663119316101074,0.0,0.0,0.0,1.0,63.0,1.0,1.0
10515,2005,"PATEL, MARILYN HALL",0.393304705619812,0.0,0.0,0.0,1.0,67.0,0.043478261679410934,0.0
12470,2011,"SHOOB, MARVIN H.",-0.8415476083755493,0.0,1.0,0.0,1.0,88.0,0.0,1.0
14313,2001,"WARD, T. JOHN",0.28771817684173584,1.0,1.0,0.0,1.0,58.0,0.03125,1.0
6059,2000,"HOLDERMAN, JAMES F., JR.",0.06315626204013824,1.0,1.0,0.0,0.0,54.0,0.03999999910593033,1.0
2459,1998,"COHILL, MAURICE B., JR.",-2.6043245792388916,1.0,0.0,0.0,0.0,69.0,0.0,1.0
11953,2011,"SAYLOR, F. DENNIS IV",0.7722645998001099,0.0,1.0,0.0,0.0,56.0,0.0,1.0
14515,2004,"WEXLER, LEONARD D.",0.25694307684898376,0.0,0.0,0.0,0.0,80.0,0.06382978707551956,1.0
14962,2009,"WOODLOCK, DOUGLAS P.",1.0489134788513184,1.0,0.0,0.0,0.0,62.0,0.03773584961891174,1.0
13736,2007,"TOWNES, SANDRA L.",0.3659650385379791,0.0,1.0,1.0,0.0,63.0,0.0,0.0
10083,2009,"NIELSEN, WILLIAM FREMMING",-0.36129269003868103,1.0,0.0,0.0,0.0,75.0,0.054794520139694214,1.0
4007,1986,"FAWSETT, PATRICIA C.",0.9247150421142578,1.0,1.0,0.0,0.0,43.0,0.5,0.0
9763,2004,"MOTZ, J. FREDERICK",-0.16546575725078583,1.0,1.0,0.0,0.0,62.0,0.04878048598766327,1.0
6544,2009,"IRENAS, JOSEPH ERON",0.28435981273651123,1.0,1.0,0.0,0.0,69.0,0.07500000298023224,1.0
4774,2001,"GEX, WALTER J., III",0.1612553894519806,0.0,0.0,0.0,0.0,62.0,0.0555555559694767,1.0
7129,2009,"KAY, ALAN COOKE",0.05582892894744873,1.0,0.0,0.0,0.0,77.0,0.25,1.0
