,judgeid,demean_harshness,race1,monsex,nocounts,gender,x_black,x_dem,aba_best,christian,judge_yearsonbench
2761,"MARTINI, WILLIAM J.",-0.10313931852579117,0.44999998807907104,0.15000000596046448,1.2999999523162842,1.0,0.0,0.0,0.0,0.0,9
2234,"KANE, YVETTE",0.08612819015979767,0.3103448152542114,0.06896551698446274,1.137930989265442,2.0,0.0,1.0,0.0,1.0,13
1733,"GWIN, JAMES S.",-0.006462595425546169,0.43589743971824646,0.02500000037252903,1.8461538553237915,1.0,0.0,1.0,1.0,0.0,9
4214,"STEELE, WILLIAM H.",-0.03633537143468857,0.5076923370361328,0.1230769231915474,1.3230769634246826,1.0,0.0,0.0,0.0,0.0,3
4199,"STEARNS, RICHARD G.",0.028137443587183952,0.6818181872367859,0.0,6.681818008422852,1.0,0.0,1.0,1.0,1.0,16
4082,"SMITH, ORTRIE D.",0.06547768414020538,0.6060606241226196,0.1515151560306549,1.4848484992980957,1.0,0.0,1.0,0.0,1.0,15
3790,"SCHEINDLIN, SHIRA A.",-0.08397181332111359,0.6153846383094788,0.0,1.8461538553237915,2.0,0.0,1.0,1.0,0.0,14
1627,"GONZALEZ, IRMA E.",0.012990385293960571,0.96875,0.0,1.40625,2.0,0.0,0.0,0.0,0.0,13
3151,"MURGUIA, CARLOS",-0.051761507987976074,0.7090908885002136,0.09090909361839294,1.9090908765792847,1.0,0.0,1.0,0.0,0.0,10
1130,"DOTY, DAVID S.",0.018398325890302658,0.75,0.06060606241226196,1.2727272510528564,1.0,0.0,0.0,1.0,1.0,19
237,"BENITEZ, ROGER T.",0.026724381372332573,0.8999999761581421,0.10000000149011612,1.2799999713897705,1.0,0.0,0.0,0.0,0.0,5
2220,"KAHN, LAWRENCE E.",0.03680036589503288,0.6666666865348816,0.1666666716337204,1.1666666269302368,1.0,0.0,1.0,0.0,0.0,15
3719,"RUSSELL, THOMAS B.",-0.007212357129901648,0.6829268336296082,0.024390242993831635,5.219511985778809,1.0,0.0,1.0,1.0,1.0,16
4677,"WEBER, HERMAN J.",0.0448610745370388,0.5769230723381042,0.23076923191547394,1.423076868057251,1.0,0.0,0.0,1.0,1.0,25
4708,"WHALEY, ROBERT H.",-0.06712542474269867,0.9090909361839294,0.0,1.6363636255264282,1.0,0.0,1.0,1.0,0.0,16
863,"COOPER, FLORENCE-MARIE",-0.04204830899834633,0.8461538553237915,0.07692307978868484,1.7692307233810425,2.0,0.0,1.0,1.0,0.0,8
590,"CARNEY, CORMAC J.",0.07961559295654297,0.6666666865348816,0.2222222238779068,1.0,1.0,0.0,0.0,0.0,0.0,8
3550,"REAL, MANUEL L.",-0.09166187047958374,0.5,0.0,1.75,1.0,0.0,1.0,0.0,0.0,45
2505,"LASKER, MORRIS E.",-0.09011721611022949,0.75,0.0,3.6875,1.0,0.0,1.0,0.0,0.0,37
2577,"LEONARD, TIMOTHY D.",0.070063516497612,0.2857142984867096,0.2142857164144516,1.0,1.0,0.0,0.0,1.0,1.0,17
4762,"WILLIAMS, RICHARD L.",0.037466809153556824,0.1666666716337204,0.08163265138864517,1.3265305757522583,1.0,0.0,1.0,1.0,1.0,26
3912,"SHABAZ, JOHN C.",-0.009996050968766212,0.5909090638160706,0.22727273404598236,1.1818181276321411,1.0,0.0,0.0,0.0,1.0,27
475,"BULLOCK, FRANK W., JR.",-0.033389613032341,0.4444444477558136,0.0,1.6666666269302368,1.0,0.0,0.0,0.0,1.0,24
1278,"FALLON, ELDON E.",0.003466431749984622,0.3684210479259491,0.10526315867900848,1.3157894611358643,1.0,0.0,1.0,1.0,0.0,14
969,"DAVIDSON, GLEN H.",-0.02290118858218193,0.4000000059604645,0.0,1.0,1.0,0.0,0.0,0.0,1.0,24
3656,"ROGERS, RICHARD D.",-0.001487131929025054,0.7142857313156128,0.1428571492433548,1.0,1.0,0.0,0.0,0.0,1.0,29
1564,"GEX, WALTER J., III",-0.006921851541846991,0.6666666865348816,0.13333334028720856,1.8666666746139526,1.0,0.0,0.0,0.0,0.0,23
1597,"GLEESON, JOHN",0.03314995393157005,0.5600000023841858,0.1599999964237213,1.1200000047683716,1.0,0.0,1.0,1.0,0.0,14
1910,"HIGHSMITH, SHELBY",-0.08864500373601913,1.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,17
4100,"SMITH, WILLIAM E.",-0.013215722516179085,0.6216216087341309,0.0810810774564743,3.621621608734131,1.0,0.0,0.0,0.0,0.0,7
3073,"MOORE, WILLIAM T., JR.",-0.014965325593948364,0.37288135290145874,0.08474576473236084,1.0847457647323608,1.0,0.0,1.0,0.0,1.0,16
2476,"LANCASTER, GARY L.",-0.05509195476770401,0.1666666716337204,0.0,1.5,1.0,1.0,1.0,0.0,1.0,13
1912,"HILTON, CLAUDE M.",-0.18792679905891418,0.4000000059604645,0.10000000149011612,1.2999999523162842,1.0,0.0,0.0,1.0,1.0,18
4018,"SINGAL, GEORGE Z.",0.0010036856401711702,0.8032786846160889,0.20967741310596466,2.096774101257324,1.0,0.0,1.0,1.0,0.0,4
3972,"SHOOB, MARVIN H.",-0.19047369062900543,0.75,0.0,1.25,1.0,0.0,1.0,1.0,0.0,32
999,"DAVIS, MICHAEL J.",-0.03892836347222328,0.8888888955116272,0.2222222238779068,1.3333333730697632,1.0,1.0,1.0,1.0,1.0,9
4850,"WOODLOCK, DOUGLAS P.",0.01445505116134882,0.5833333134651184,0.1666666716337204,4.916666507720947,1.0,0.0,0.0,0.0,1.0,24
1259,"EVANS, ORINDA D.",-0.06531521677970886,0.5142857432365417,0.22857142984867096,3.200000047683716,2.0,0.0,1.0,0.0,1.0,30
316,"BOWDRE, KARON O.",0.011665288358926773,0.6829268336296082,0.024390242993831635,2.317073106765747,2.0,0.0,0.0,0.0,0.0,3
2841,"MCDADE, JOE B.",-0.030929118394851685,0.47826087474823,0.043478261679410934,1.56521737575531,1.0,1.0,0.0,1.0,0.0,19
3400,"POLLAK, LOUIS H.",0.08175501972436905,0.3333333432674408,0.0,1.3333333730697632,1.0,0.0,1.0,1.0,0.0,27
1515,"GAUGHAN, PATRICIA A.",0.019058017060160637,0.2884615361690521,0.1538461595773697,2.057692289352417,2.0,0.0,1.0,1.0,0.0,10
824,"CONNER, CHRISTOPHER C.",0.10833051800727844,0.43589743971824646,0.1538461595773697,1.1538461446762085,1.0,0.0,0.0,1.0,0.0,3
3838,"SCHREIER, KAREN E.",0.014793908223509789,0.4117647111415863,0.1764705926179886,1.0,2.0,0.0,1.0,0.0,0.0,8
577,"CARDONE, KATHLEEN",-0.016851533204317093,0.9399999976158142,0.20999999344348907,1.2699999809265137,2.0,0.0,0.0,1.0,0.0,4
3885,"SELNA, JAMES V.",-0.05614357814192772,0.9333333373069763,0.0,2.200000047683716,1.0,0.0,0.0,1.0,0.0,6
1087,"DIMITROULEAS, WILLIAM P.",-0.0019356461707502604,0.6428571343421936,0.0357142873108387,1.6071428060531616,1.0,0.0,1.0,1.0,0.0,12
1388,"FORESTER, KARL S.",-0.012874900363385677,0.6666666865348816,0.025641025975346565,1.2820513248443604,1.0,0.0,0.0,0.0,1.0,20
3979,"SHUBB, WILLIAM B.",0.006529890466481447,0.7200000286102295,0.1599999964237213,1.0800000429153442,1.0,0.0,0.0,1.0,1.0,18
2417,"KOSIK, EDWIN M.",-0.07275078445672989,0.8095238208770752,0.095238097012043,1.0952380895614624,1.0,0.0,0.0,1.0,0.0,20
2873,"MCKINNEY, LARRY J.",-0.019582955166697502,0.5869565010070801,0.06382978707551956,2.0,1.0,0.0,0.0,1.0,1.0,18
1015,"DAWSON, KENT J.",-0.029292332008481026,0.8333333134651184,0.20000000298023224,2.200000047683716,1.0,0.0,1.0,0.0,1.0,9
1943,"HITTNER, DAVID",0.12035924196243286,0.523809552192688,0.095238097012043,5.38095235824585,1.0,0.0,0.0,1.0,0.0,20
519,"BURY, DAVID C.",-0.006790232844650745,0.8979591727256775,0.06122449040412903,1.1836735010147095,1.0,0.0,0.0,0.0,0.0,8
2033,"HUCK, PAUL C.",-0.06220691651105881,0.7735849022865295,0.15094339847564697,3.301886796951294,1.0,0.0,1.0,1.0,0.0,5
3076,"MORAN, JAMES B.",0.10957365483045578,0.7777777910232544,0.0,1.7777777910232544,1.0,0.0,1.0,0.0,1.0,25
4724,"WHITE, JEFFREY S.",-0.01948634348809719,0.5882353186607361,0.05882352963089943,2.588235378265381,1.0,0.0,0.0,0.0,0.0,6
2972,"MILLER, JEFFREY T.",-0.0025702212005853653,0.90625,0.0625,1.9375,1.0,0.0,1.0,0.0,0.0,8
3691,"ROSS, ALLYNE R.",-0.014000455848872662,0.42105263471603394,0.10000000149011612,1.399999976158142,2.0,0.0,1.0,1.0,0.0,10
3775,"SARIS, PATTI B.",0.01427396573126316,0.5,0.0,1.75,2.0,0.0,1.0,0.0,0.0,18
4761,"WILLIAMS, RICHARD L.",-0.0008811876177787781,0.2571428716182709,0.17142857611179352,1.3714286088943481,1.0,0.0,1.0,1.0,1.0,25
2920,"MCVERRY, TERRENCE F.",-0.0351143479347229,0.5,0.08695652335882187,2.4347825050354004,1.0,0.0,0.0,1.0,0.0,4
267,"BERTELSMAN, WILLIAM O.",-0.09759259223937988,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,25
983,"DAVIS, LEGROME D.",-0.038878411054611206,0.40625,0.125,6.6875,1.0,1.0,0.0,1.0,0.0,4
1456,"GADOLA, PAUL V.",0.05338745936751366,0.4444444477558136,0.0,1.3333333730697632,1.0,0.0,0.0,0.0,0.0,15
2396,"KORMAN, EDWARD R.",-0.03151165321469307,0.7857142686843872,0.06666667014360428,1.0666667222976685,1.0,0.0,0.0,1.0,0.0,20
5,"ADAMS, JOHN R.",0.016117703169584274,0.23999999463558197,0.0,2.119999885559082,1.0,0.0,0.0,0.0,0.0,5
1707,"GRITZNER, JAMES E.",-0.010686864145100117,0.7400000095367432,0.02083333395421505,1.159999966621399,1.0,0.0,0.0,1.0,1.0,6
896,"COYLE, ROBERT E.",-0.11075428873300552,0.5,0.25,2.0,1.0,0.0,0.0,1.0,1.0,24
1503,"GARCIA-GREGORY, JAY A.",-0.016098059713840485,0.5319148898124695,0.06382978707551956,1.6595745086669922,1.0,0.0,1.0,0.0,0.0,5
1925,"HINKLE, ROBERT L.",0.03996485844254494,0.21052631735801697,0.10526315867900848,2.0789473056793213,1.0,0.0,1.0,1.0,0.0,11
9,"ADELMAN, LYNN S.",-0.04252105951309204,0.25,0.0,1.600000023841858,1.0,0.0,1.0,0.0,0.0,6
1251,"ERICKSON, RALPH R.",0.007656071335077286,0.8028169274330139,0.11267605423927307,1.408450722694397,1.0,0.0,0.0,0.0,0.0,7
4108,"SNYDER, CHRISTINA A.",0.02028665691614151,0.4444444477558136,0.1111111119389534,1.6666666269302368,2.0,0.0,1.0,0.0,0.0,11
4624,"WALTER, DONALD E.",0.05015674605965614,0.23076923191547394,0.1538461595773697,1.2307692766189575,1.0,0.0,0.0,0.0,0.0,23
1541,"GERTNER, NANCY",-0.024866962805390358,0.7692307829856873,0.15000000596046448,2.5999999046325684,2.0,0.0,1.0,1.0,0.0,10
2500,"LARSON, STEPHEN G.",0.04081925004720688,0.4285714328289032,0.125,1.0,1.0,0.0,0.0,1.0,0.0,1
3317,"PARKER, JAMES A.",-0.010576221160590649,0.6486486196517944,0.18918919563293457,1.324324369430542,1.0,0.0,0.0,1.0,1.0,18
4745,"WHITTEMORE, JAMES D.",0.029741691425442696,0.6666666865348816,0.0833333358168602,2.3333332538604736,1.0,0.0,1.0,1.0,1.0,11
4115,"SPARKS, SAM",0.04883139580488205,0.800000011920929,0.1111111119389534,3.2444443702697754,1.0,0.0,0.0,1.0,1.0,15
3079,"MORAN, JAMES B.",-0.02271304465830326,0.6000000238418579,0.0,1.0,1.0,0.0,1.0,0.0,1.0,28
4492,"TURK, JAMES C.",-0.017589762806892395,0.5,0.15000000596046448,1.9500000476837158,1.0,0.0,0.0,0.0,1.0,34
1706,"GRITZNER, JAMES E.",-0.0010734038660302758,0.7872340679168701,0.0416666679084301,1.4791666269302368,1.0,0.0,0.0,1.0,1.0,5
2259,"KATZ, DAVID A.",0.01701316609978676,0.5135135054588318,0.0810810774564743,2.1891891956329346,1.0,0.0,1.0,0.0,0.0,12
649,"CAUTHRON, ROBIN J.",0.0009952913969755173,0.8333333134651184,0.125,1.2916666269302368,2.0,0.0,0.0,1.0,1.0,20
1397,"FRANK, DONOVAN W.",-0.003733391175046563,0.7058823704719543,0.05882352963089943,1.2352941036224365,1.0,0.0,1.0,0.0,1.0,10
434,"BROWN, ANNA J.",-0.005666138604283333,0.8285714387893677,0.0,1.2857142686843872,2.0,0.0,1.0,0.0,0.0,10
3034,"MONTGOMERY, ANN D.",-0.003483929904177785,0.6969696879386902,0.06060606241226196,1.2424242496490479,2.0,0.0,1.0,1.0,1.0,11
383,"BRIMMER, CLARENCE A., JR.",0.008556473068892956,0.9090909361839294,0.0,1.0909091234207153,1.0,0.0,0.0,0.0,1.0,28
3586,"ROBERTS, RICHARD W.",-0.0561075434088707,0.1111111119389534,0.0,1.8888888359069824,1.0,1.0,1.0,0.0,1.0,7
568,"CAMPBELL, TODD J.",-0.04199601337313652,0.7346938848495483,0.10204081982374191,1.8979592323303223,1.0,0.0,1.0,1.0,0.0,11
4128,"SPATT, ARTHUR D.",-0.035031989216804504,0.75,0.0,1.75,1.0,0.0,0.0,1.0,0.0,17
297,"BLAKE, CATHERINE C.",-0.033818066120147705,0.3333333432674408,0.05263157933950424,1.5263158082962036,2.0,0.0,1.0,1.0,0.0,14
918,"CROW, SAM A.",0.002151409862563014,0.3333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22
4371,"THOMPSON, ALVIN W.",-0.04833132028579712,0.3333333432674408,0.0,1.2000000476837158,1.0,1.0,1.0,0.0,1.0,12
4282,"STROM, LYLE E.",0.026033999398350716,0.6428571343421936,0.1071428582072258,1.0714285373687744,1.0,0.0,0.0,1.0,0.0,25
4516,"UNDERHILL, STEFAN R.",0.06278596818447113,0.5,0.0,1.149999976158142,1.0,0.0,1.0,1.0,0.0,10
1308,"FENNER, GARY A.",0.0269978865981102,0.7200000286102295,0.05999999865889549,1.7400000095367432,1.0,0.0,1.0,1.0,0.0,9
4535,"URBOM, WARREN K.",-0.02711639180779457,0.8333333134651184,0.1666666716337204,1.1666666269302368,1.0,0.0,0.0,1.0,1.0,39
3896,"SESSIONS, WILLIAM K., III",0.012220283038914204,0.8064516186714172,0.09677419066429138,1.0967742204666138,1.0,0.0,1.0,1.0,0.0,15
599,"CARR, JAMES G.",-0.031203366816043854,0.6000000238418579,0.30000001192092896,1.600000023841858,1.0,0.0,1.0,1.0,0.0,17
4077,"SMITH, ORTRIE D.",-0.028230540454387665,0.7288135886192322,0.08474576473236084,1.491525411605835,1.0,0.0,1.0,0.0,1.0,10
1820,"HATTER, TERRY J., JR.",0.09890459477901459,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,30
438,"BROWN, GARRETT E., JR.",0.039604537189006805,0.5454545617103577,0.1818181872367859,1.045454502105713,1.0,0.0,0.0,0.0,0.0,19
3787,"SCHEINDLIN, SHIRA A.",-0.020060209557414055,0.6499999761581421,0.05000000074505806,1.75,2.0,0.0,1.0,1.0,0.0,11
1468,"GAITAN, FERNANDO J., JR.",-0.024024495854973793,0.8095238208770752,0.1428571492433548,1.8809523582458496,1.0,1.0,0.0,1.0,1.0,17
929,"DAMRELL, FRANK C., JR.",-0.035893362015485764,0.52173912525177,0.021739130839705467,1.7173912525177002,1.0,0.0,1.0,1.0,0.0,8
1002,"DAVIS, MICHAEL J.",-0.007626407779753208,0.5853658318519592,0.024390242993831635,1.1951220035552979,1.0,1.0,1.0,1.0,1.0,12
1528,"GEORGE, LLOYD D.",0.047187622636556625,0.8999999761581421,0.0,1.100000023841858,1.0,0.0,0.0,1.0,1.0,25
4308,"SWEET, ROBERT W.",-0.05797635763883591,0.5,0.125,1.125,1.0,0.0,1.0,1.0,1.0,29
3871,"SEDWICK, JOHN W.",1.2091361440980108e-06,0.8500000238418579,0.10000000149011612,1.7999999523162842,1.0,0.0,0.0,1.0,1.0,17
4957,"ZLOCH, WILLIAM J.",-0.14046522974967957,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18
2137,"JARVIS, JAMES H., II",-0.05111483857035637,0.52173912525177,0.125,1.5833333730697632,1.0,0.0,0.0,0.0,1.0,22
522,"BUTLER, CHARLES R., JR.",0.022336412221193314,0.42592594027519226,0.09259258955717087,1.2222222089767456,1.0,0.0,0.0,1.0,1.0,16
2043,"HUDSON, HENRY E.",-0.0038045677356421947,0.16981132328510284,0.09433962404727936,3.433962345123291,1.0,0.0,0.0,1.0,0.0,4
3857,"SCOTT, JEANNE E.",0.011661599390208721,0.9166666865348816,0.25,1.3333333730697632,2.0,0.0,1.0,0.0,0.0,5
4881,"YOHN, WILLIAM H., JR.",0.0346708819270134,0.2142857164144516,0.0,2.2142856121063232,1.0,0.0,0.0,1.0,1.0,14
3942,"SHAW, CHARLES A.",-0.03424595296382904,0.6521739363670349,0.19565217196941376,1.2826087474822998,1.0,1.0,1.0,1.0,1.0,13
53,"ALDRICH, ANN",-0.011788599193096161,0.5,0.1875,1.1875,2.0,0.0,1.0,0.0,1.0,24
4607,"WALKER, VAUGHN R.",0.10705305635929108,0.0,0.0,1.4285714626312256,1.0,0.0,0.0,0.0,1.0,20
2768,"MARTONE, FREDERICK J.",0.06444787979125977,0.47058823704719543,0.05882352963089943,1.2058823108673096,1.0,0.0,0.0,0.0,0.0,8
4461,"TRAUGER, ALETA A.",0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,4
615,"CARTER, ROBERT L.",0.15780119597911835,0.5,0.0,2.5,1.0,1.0,0.0,0.0,1.0,35
3302,"PANNELL, CHARLES A., JR.",0.015545045025646687,0.6800000071525574,0.05999999865889549,2.1600000858306885,1.0,0.0,1.0,1.0,1.0,10
4563,"VELA, FILEMON B.",-0.027566181495785713,0.6666666865348816,0.3333333432674408,1.0,1.0,0.0,1.0,0.0,0.0,23
3720,"RUSSELL, THOMAS B.",-0.010158290155231953,0.5208333134651184,0.2291666716337204,2.4166667461395264,1.0,0.0,1.0,1.0,1.0,17
1759,"HAGGERTY, ANCER L.",-0.03646820783615112,0.800000011920929,0.06666667014360428,4.599999904632568,1.0,1.0,1.0,1.0,1.0,17
2130,"JAMES, ROBERT G.",0.04183899238705635,0.260869562625885,0.21739129722118378,1.6521738767623901,1.0,0.0,1.0,0.0,0.0,11
299,"BLAKE, CATHERINE C.",0.005911671556532383,0.380952388048172,0.0,8.190476417541504,2.0,0.0,1.0,1.0,0.0,16
2695,"MANOS, JOHN M.",-0.10973456501960754,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,27
4896,"YOUNG, RICHARD L.",0.013783101923763752,0.625,0.1875,2.21875,1.0,0.0,1.0,1.0,0.0,12
1571,"GIBSON, KIM R.",-0.08195994794368744,0.625,0.125,1.375,1.0,0.0,0.0,1.0,0.0,5
200,"BATTS, DEBORAH A.",-0.03969661891460419,0.5,0.20000000298023224,3.4000000953674316,2.0,1.0,1.0,0.0,0.0,13
2992,"MILLER, WALKER D.",0.052324771881103516,0.8333333134651184,0.032258063554763794,1.7096774578094482,1.0,0.0,1.0,0.0,1.0,10
3062,"MOON, NORMAN K.",-0.012735090218484402,0.6190476417541504,0.1587301641702652,1.3015873432159424,1.0,0.0,1.0,1.0,1.0,11
4653,"WARE, JAMES",0.010305184870958328,0.5882353186607361,0.1875,1.5555555820465088,1.0,1.0,0.0,1.0,1.0,18
3911,"SHABAZ, JOHN C.",0.005742202512919903,0.54666668176651,0.06666667014360428,1.09333336353302,1.0,0.0,0.0,0.0,1.0,26
3008,"MILLS, RICHARD H.",-0.011903630569577217,0.5789473652839661,0.21052631735801697,1.6842105388641357,1.0,0.0,0.0,1.0,1.0,19
2439,"KRAVITZ, MARK R.",-0.1319962739944458,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8
50,"ALBRITTON, WILLIAM H., III",-0.005538092460483313,0.6000000238418579,0.2666666805744171,1.399999976158142,1.0,0.0,0.0,1.0,1.0,19
1547,"GERTNER, NANCY",0.06275735795497894,0.4285714328289032,0.0714285746216774,2.0,2.0,0.0,1.0,1.0,0.0,16
2727,"MARTIN, BEVERLY B.",-0.09402758628129959,0.4166666567325592,0.0,1.5833333730697632,2.0,0.0,1.0,1.0,0.0,3
653,"CAVANAUGH, DENNIS M.",-0.0026363651268184185,0.34375,0.0625,1.53125,1.0,0.0,1.0,1.0,0.0,6
2665,"MAGNUSON, PAUL A.",0.004794620908796787,0.875,0.25,1.75,1.0,0.0,0.0,0.0,1.0,24
2427,"KOVACHEVICH, ELIZABETH A.",-0.01654522679746151,0.5882353186607361,0.05882352963089943,1.7352941036224365,2.0,0.0,0.0,0.0,0.0,25
2661,"LYNN, BARBARA M.",-0.04749862849712372,0.4642857015132904,0.1071428582072258,1.9285714626312256,2.0,0.0,1.0,1.0,0.0,11
99,"ARCARA, RICHARD J.",0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,14
4021,"SINGAL, GEORGE Z.",-0.006672133691608906,0.8139534592628479,0.06976744532585144,2.534883737564087,1.0,0.0,1.0,1.0,0.0,7
3914,"SHABAZ, JOHN C.",0.3008697032928467,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,29
719,"CLELAND, ROBERT H.",0.11015932261943817,0.529411792755127,0.05882352963089943,1.3529411554336548,1.0,0.0,0.0,0.0,1.0,19
1770,"HALL, JANET C.",-0.0032620271667838097,0.4193548262119293,0.09677419066429138,1.2903225421905518,2.0,0.0,1.0,1.0,0.0,12
3971,"SHOOB, MARVIN H.",-0.08669653534889221,0.6363636255264282,0.0,5.363636493682861,1.0,0.0,1.0,1.0,0.0,31
4389,"THOMPSON, RALPH G.",-0.06687863171100616,0.6818181872367859,0.1818181872367859,1.2272727489471436,1.0,0.0,0.0,0.0,1.0,30
811,"CONLON, SUZANNE B.",-0.009082295931875706,0.6666666865348816,0.0,1.3333333730697632,2.0,0.0,0.0,0.0,0.0,22
2411,"KORNMANN, CHARLES B.",0.062136221677064896,0.48148149251937866,0.07407407462596893,1.0740740299224854,1.0,0.0,1.0,0.0,0.0,15
418,"BRODY, ANITA B.",-0.0018519449513405561,0.550000011920929,0.15000000596046448,2.5,2.0,0.0,0.0,0.0,0.0,15
3619,"ROBINSON, STEPHEN C.",-0.05423363298177719,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0
3282,"OWENS, WILBUR D., JR.",0.02487894520163536,0.22857142984867096,0.08571428805589676,1.1714285612106323,1.0,0.0,0.0,0.0,1.0,35
3761,"SARGUS, EDMUND A., JR.",0.0007539851940236986,0.4193548262119293,0.1515151560306549,1.424242377281189,1.0,0.0,1.0,1.0,0.0,10
3190,"NEVAS, ALAN H.",-0.13247837126255035,0.800000011920929,0.0,1.0,1.0,0.0,0.0,1.0,0.0,24
1131,"DOTY, DAVID S.",0.03142186626791954,0.6756756901741028,0.10810811072587967,1.2162162065505981,1.0,0.0,0.0,1.0,1.0,20
435,"BROWN, ANNA J.",0.01695658639073372,0.8125,0.0416666679084301,1.1875,2.0,0.0,1.0,0.0,0.0,11
4326,"TAKASUGI, ROBERT M.",-0.07326122373342514,0.875,0.125,1.5,1.0,0.0,0.0,1.0,0.0,31
4348,"TAYLOR, GARY L.",-0.059576429426670074,0.7894737124443054,0.05000000074505806,1.850000023841858,1.0,0.0,0.0,1.0,1.0,14
2871,"MCKINNEY, LARRY J.",-0.016633067280054092,0.7058823704719543,0.20588235557079315,1.2941176891326904,1.0,0.0,0.0,1.0,1.0,16
227,"BEISTLINE, RALPH R.",-0.07520665973424911,0.4761904776096344,0.1818181872367859,1.9090908765792847,1.0,0.0,0.0,0.0,0.0,5
225,"BEISTLINE, RALPH R.",-0.020135097205638885,0.4791666567325592,0.1458333283662796,2.4791667461395264,1.0,0.0,0.0,0.0,0.0,3
815,"CONMY, PATRICK A.",-0.048666030168533325,0.2857142984867096,0.1428571492433548,1.2857142686843872,1.0,0.0,0.0,0.0,0.0,20
136,"BARBIER, CARL J.",0.008121766149997711,0.5517241358757019,0.0,1.5862069129943848,1.0,0.0,1.0,0.0,0.0,10
1665,"GRAHAM, JAMES L.",0.017369162291288376,0.3888888955116272,0.05000000074505806,1.25,1.0,0.0,0.0,0.0,1.0,18
1215,"ELFVIN, JOHN T.",-0.008618767373263836,0.38461539149284363,0.1230769231915474,1.2461538314819336,1.0,0.0,0.0,0.0,1.0,32
1321,"FEUERSTEIN, SANDRA J.",0.041019272059202194,0.75,0.1666666716337204,1.0833333730697632,2.0,0.0,0.0,1.0,0.0,6
101,"ARCARA, RICHARD J.",-0.03095112554728985,0.5483871102333069,0.032258063554763794,1.1774193048477173,1.0,0.0,0.0,1.0,0.0,16
2079,"HURD, DAVID N.",0.0016350856749340892,0.6756756901741028,0.054054055362939835,1.1891891956329346,1.0,0.0,1.0,1.0,0.0,6
1946,"HITTNER, DAVID",0.042468417435884476,0.5,0.13636364042758942,1.9090908765792847,1.0,0.0,0.0,1.0,0.0,23
3708,"RUFE, CYNTHIA M.",0.009624184109270573,0.40909090638160706,0.13636364042758942,3.045454502105713,2.0,0.0,0.0,1.0,0.0,6
2792,"MAYS, SAMUEL H., JR.",-0.02114909142255783,0.15909090638160706,0.04545454680919647,2.340909004211426,1.0,0.0,0.0,0.0,0.0,4
486,"BURGESS, FRANKLIN D.",0.019158365204930305,0.7857142686843872,0.0714285746216774,1.3571428060531616,1.0,1.0,1.0,0.0,1.0,10
107,"ARCARA, RICHARD J.",0.019968003034591675,0.6024096608161926,0.1204819306731224,1.2289156913757324,1.0,0.0,0.0,1.0,0.0,22
4223,"STEGER, WILLIAM M.",0.04526878520846367,0.6666666865348816,0.3333333432674408,1.0,1.0,0.0,0.0,1.0,1.0,36
3827,"SCHNEIDER, MICHAEL H., SR.",-0.007207262795418501,0.7291666865348816,0.11764705926179886,1.6078431606292725,1.0,0.0,0.0,1.0,0.0,1
4076,"SMITH, ORTRIE D.",-0.03810254484415054,0.699999988079071,0.10000000149011612,1.274999976158142,1.0,0.0,1.0,0.0,1.0,9
3270,"O'MALLEY, KATHLEEN M.",0.009769542142748833,0.3499999940395355,0.05000000074505806,2.549999952316284,2.0,0.0,1.0,1.0,0.0,15
878,"CORRIGAN, TIMOTHY J.",-0.007165683899074793,0.3055555522441864,0.0,1.2777777910232544,1.0,0.0,0.0,1.0,0.0,4
884,"COUGHENOUR, JOHN C.",0.01355036348104477,0.5555555820465088,0.1111111119389534,1.7222222089767456,1.0,0.0,0.0,1.0,0.0,22
1093,"DLOTT, SUSAN J.",0.0015014405362308025,0.6000000238418579,0.15000000596046448,1.75,2.0,0.0,1.0,1.0,0.0,11
301,"BLOCK, FREDERIC",-0.006287341006100178,0.699999988079071,0.0,4.675000190734863,1.0,0.0,1.0,1.0,1.0,10
530,"CALDWELL, KAREN K.",0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1
1489,"GARCIA, EDWARD J.",0.012370744720101357,0.6734693646430969,0.10204081982374191,1.59183669090271,1.0,0.0,0.0,0.0,0.0,26
757,"COHN, AVERN L.",-0.03217795118689537,0.2380952388048172,0.0714285746216774,2.095238208770752,1.0,0.0,1.0,0.0,0.0,29
2692,"MANNING, BLANCHE M.",0.04995447397232056,0.34375,0.125,1.875,2.0,1.0,1.0,0.0,0.0,15
3063,"MOON, NORMAN K.",0.02323482744395733,0.37037035822868347,0.12962962687015533,1.4629629850387573,1.0,0.0,1.0,1.0,1.0,12
