,sentyr,judgeid,disparity_race,monsex_disparity,nocounts_disparity,gender,x_black,x_dem,aba_best,christian
2436,2008,"MARTONE, FREDERICK J.",-0.008038478903472424,0.0,-0.2173912525177002,1.0,0.0,0.0,0.0,0.0
1366,2009,"GAUGHAN, PATRICIA A.",0.10169717669487,0.0,-0.2142857313156128,0.0,0.0,1.0,1.0,0.0
2144,2006,"KOVACHEVICH, ELIZABETH A.",-0.04766969010233879,-0.0833333358168602,0.6515152454376221,0.0,0.0,0.0,0.0,0.0
673,2008,"COHN, AVERN L.",0.031241528689861298,-0.026392966508865356,-2.211143732070923,1.0,0.0,1.0,0.0,0.0
462,2006,"BUTLER, CHARLES R., JR.",0.010423724539577961,0.03846153989434242,-0.5384615659713745,1.0,0.0,0.0,1.0,1.0
687,2006,"COLLIER, CURTIS L.",0.013634518720209599,-0.03999999910593033,0.373333215713501,1.0,1.0,1.0,1.0,1.0
1793,2009,"HOYT, KENNETH M.",-0.28773197531700134,0.5,0.7857142686843872,1.0,1.0,0.0,1.0,1.0
1174,2005,"FEIKENS, JOHN",-0.4633029103279114,0.3333333432674408,0.0,1.0,0.0,0.0,0.0,1.0
26,2005,"AFRICK, LANCE M.",-7.823109271498652e-09,0.0,0.7000000476837158,1.0,0.0,0.0,1.0,0.0
3029,2010,"PRESNELL, GREGORY A.",-0.1766255646944046,-0.1666666716337204,0.10606050491333008,1.0,0.0,1.0,1.0,0.0
81,2006,"ANDERSON, PERCY",0.01276666484773159,-0.1428571492433548,0.5714285373687744,1.0,1.0,0.0,1.0,0.0
250,2003,"BLACK, BRUCE D.",0.14666666090488434,0.0,-0.10000002384185791,1.0,0.0,1.0,0.0,1.0
3119,2009,"REEVES, DANNY C.",-0.13924042880535126,-0.11594201624393463,-0.6956521272659302,1.0,0.0,0.0,0.0,0.0
3155,2007,"ROBERTSON, JAMES",0.01882239803671837,0.20000000298023224,1.2000000476837158,1.0,0.0,1.0,1.0,0.0
1785,2005,"HOWARD, MALCOLM J.",0.053706519305706024,0.031328316777944565,0.04010021686553955,1.0,0.0,0.0,0.0,1.0
1645,2005,"HELLERSTEIN, ALVIN K.",0.10805941373109818,0.25,-0.8571428060531616,1.0,0.0,1.0,1.0,0.0
3096,2008,"READE, LINDA R.",-0.018746789544820786,-0.12083568423986435,-0.050254106521606445,0.0,0.0,0.0,1.0,0.0
332,2005,"BREYER, CHARLES R.",0.010012517683207989,0.0,-0.4363635778427124,1.0,0.0,1.0,1.0,0.0
4221,2009,"WOODCOCK, JOHN A., JR.",0.03272255137562752,-0.17142857611179352,0.985714316368103,1.0,0.0,0.0,1.0,0.0
2804,2003,"NEWCOMER, CLARENCE C.",0.02333333157002926,0.20000000298023224,1.2000000476837158,1.0,0.0,0.0,0.0,1.0
1107,2006,"ENGELHARDT, KURT D.",0.03928952291607857,0.07692307978868484,0.307692289352417,1.0,0.0,0.0,0.0,0.0
3211,2005,"ROSE, THOMAS M.",0.05234532430768013,0.00362318754196167,-0.7789853811264038,1.0,0.0,0.0,1.0,0.0
1116,2005,"ENGLAND, MORRISON C., JR.",-0.0868983194231987,-0.13793103396892548,-0.8735631704330444,1.0,1.0,0.0,1.0,0.0
3052,2003,"QUARLES, WILLIAM D., JR.",0.018055565655231476,0.0,0.3333333730697632,1.0,1.0,0.0,1.0,0.0
496,2007,"CAMPBELL, TENA",-0.028823500499129295,-0.032258063554763794,-0.25806450843811035,0.0,0.0,1.0,1.0,0.0
2263,2003,"LENARD, JOAN A.",0.0,-1.0,-8.0,0.0,0.0,1.0,0.0,0.0
3395,2010,"SELNA, JAMES V.",-0.09838888794183731,0.9285714030265808,-0.07142853736877441,1.0,0.0,0.0,1.0,0.0
2175,2004,"LAFFITTE, HECTOR M.",-0.039341963827610016,-0.1875,0.25735294818878174,1.0,0.0,0.0,1.0,0.0
3111,2003,"REASONER, STEPHEN M.",0.05472216755151749,-0.0476190447807312,-0.6666666269302368,1.0,0.0,0.0,1.0,1.0
1999,2006,"KARAS, KENNETH M.",-2.561137080192566e-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2178,2006,"LAMBERTH, ROYCE C.",0.1599999964237213,0.6000000238418579,-0.3333333730697632,1.0,0.0,0.0,0.0,1.0
437,2004,"BURNS, ELLEN B.",0.012059861794114113,-0.30000001192092896,-1.6777777671813965,0.0,0.0,1.0,0.0,0.0
2275,2011,"LEONARD, TIMOTHY D.",0.047857265919446945,-0.1666666716337204,3.3333334922790527,1.0,0.0,0.0,1.0,1.0
3385,2004,"SEDWICK, JOHN W.",0.023730654269456863,-0.03999999910593033,0.5199999809265137,1.0,0.0,0.0,1.0,1.0
2677,2003,"MOODY, JAMES M.",-0.03166665881872177,-0.20000000298023224,0.0,1.0,0.0,1.0,1.0,1.0
4306,2007,"ZAPATA, FRANK R.",-0.0019765577744692564,-0.09302325546741486,-0.06976747512817383,1.0,0.0,1.0,1.0,0.0
2233,2010,"LAWSON, DAVID M.",0.026048727333545685,-0.1428571492433548,0.514285683631897,1.0,0.0,1.0,1.0,0.0
938,2004,"DER-YEGHIAYAN, SAMUEL",-0.005571949761360884,0.0,-0.3333333730697632,1.0,0.0,0.0,0.0,0.0
3836,2011,"THOMPSON, MYRON H.",0.11441148817539215,0.0,-0.40000009536743164,1.0,1.0,1.0,0.0,1.0
3132,2010,"ROBART, JAMES L.",-0.044155389070510864,0.1552795171737671,-1.4347825050354004,1.0,0.0,0.0,1.0,0.0
3772,2006,"SWEET, ROBERT W.",-0.019019171595573425,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2280,2007,"LEONARD, TIMOTHY D.",0.09407968819141388,0.1666666716337204,0.3333333730697632,1.0,0.0,0.0,1.0,1.0
4274,2005,"YOUNG, WILLIAM G.",-0.06861110031604767,0.0,-9.300000190734863,1.0,0.0,0.0,0.0,1.0
2799,2004,"NEVAS, ALAN H.",0.0,0.0,-0.3333333730697632,1.0,0.0,0.0,1.0,0.0
3475,2011,"SHUBB, WILLIAM B.",0.13943436741828918,-0.09090909361839294,-0.40909087657928467,1.0,0.0,0.0,1.0,1.0
1857,2005,"ILLSTON, SUSAN Y.",-0.14173607528209686,0.0,-0.7000000476837158,0.0,0.0,1.0,1.0,0.0
2051,2007,"KESSLER, GLADYS",0.01360274851322174,-0.111111119389534,0.11111104488372803,0.0,0.0,1.0,1.0,0.0
3908,2004,"TRAUGER, ALETA A.",0.0708770677447319,0.008333340287208557,0.4166666269302368,0.0,0.0,1.0,1.0,1.0
2821,2008,"NIXON, JOHN T.",3.725290298461914e-09,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1135,2007,"EVANS, ORINDA D.",0.04819183051586151,0.27272728085517883,0.8579545021057129,0.0,0.0,1.0,0.0,1.0
1119,2010,"ENGLAND, MORRISON C., JR.",-0.016425900161266327,-0.05263157933950424,2.6315789222717285,1.0,1.0,0.0,1.0,0.0
2993,2003,"POLSTER, DAN A.",-0.08012676239013672,-0.1666666716337204,0.0,1.0,0.0,1.0,1.0,0.0
4316,2005,"ZILLY, THOMAS S.",-0.07190433889627457,0.08235294371843338,0.4529411792755127,1.0,0.0,0.0,1.0,0.0
1064,2003,"DUVAL, STANWOOD R., JR.",2.4835271617007493e-09,-0.3333333432674408,0.5,1.0,0.0,1.0,0.0,0.0
1961,2007,"JUNELL, ROBERT A.",-0.016766894608736038,0.05944056063890457,-0.048951148986816406,1.0,0.0,0.0,0.0,0.0
183,2007,"BAYLSON, MICHAEL M.",0.06527133285999298,-0.020202018320560455,-2.616161584854126,1.0,0.0,0.0,1.0,0.0
1838,2006,"HUNT, WILLIS B., JR.",0.025884149596095085,0.0,2.75,1.0,0.0,1.0,1.0,1.0
2666,2010,"MONTGOMERY, ANN D.",-0.0067109158262610435,-0.095238097012043,-0.3333333730697632,0.0,0.0,1.0,1.0,1.0
815,2009,"CROW, SAM A.",-0.0436202734708786,0.1041666716337204,0.041666626930236816,1.0,0.0,0.0,0.0,1.0
132,2010,"BARBOUR, WILLIAM H., JR.",-0.07433373481035233,0.30000001192092896,0.0,1.0,0.0,0.0,0.0,1.0
3217,2006,"ROSE, THOMAS M.",0.043747857213020325,-0.055194806307554245,0.5844155550003052,1.0,0.0,0.0,1.0,0.0
3156,2004,"ROBERTSON, JAMES",-0.196946382522583,0.0476190485060215,-0.2857142686843872,1.0,0.0,1.0,1.0,0.0
1737,2010,"HOEVELER, WILLIAM M.",-0.023487184196710587,0.5,-0.5,1.0,0.0,1.0,0.0,1.0
2055,2006,"KIMBALL, DALE A.",-0.0971623957157135,-0.09375,0.59375,1.0,0.0,1.0,1.0,1.0
4300,2008,"ZAPATA, FRANK R.",0.02133389376103878,-0.046875,-0.5,1.0,0.0,1.0,1.0,0.0
3768,2007,"SWAIN, LAURA T.",-0.04697415232658386,0.09090909361839294,0.6688312292098999,0.0,1.0,1.0,0.0,1.0
1163,2006,"FARNAN, JOSEPH J., JR.",0.1008668839931488,0.0,0.6666666269302368,1.0,0.0,0.0,0.0,0.0
2352,2008,"MAHAN, JAMES C.",0.012630855664610863,0.09740260243415833,-0.48701298236846924,1.0,0.0,0.0,1.0,0.0
3704,2005,"STEIN, SIDNEY H.",-0.24888888001441956,0.0,0.8333333730697632,1.0,0.0,1.0,1.0,0.0
774,2008,"CORRIGAN, TIMOTHY J.",-0.006339400075376034,0.07450981438159943,-0.21960783004760742,1.0,0.0,0.0,1.0,0.0
3824,2004,"THOMPSON, ALVIN W.",0.04394104331731796,-0.010256409645080566,0.2666666507720947,1.0,1.0,1.0,0.0,1.0
321,2005,"BRACK, ROBERT C.",0.041883595287799835,-0.03672315180301666,0.45480239391326904,1.0,0.0,0.0,1.0,0.0
2827,2004,"NORGLE, CHARLES R., SR.",0.028002452105283737,0.0,-1.1944444179534912,1.0,0.0,0.0,1.0,0.0
2394,2009,"MARRERO, VICTOR",0.09449612349271774,-0.25,0.4333333969116211,1.0,0.0,1.0,0.0,0.0
2841,2009,"NOWLIN, JAMES R.",-0.10925926268100739,-0.3333333432674408,0.3333333730697632,1.0,0.0,0.0,0.0,1.0
2342,2003,"LYNN, BARBARA M.",0.17466498911380768,-0.1428571492433548,-0.14285719394683838,0.0,0.0,1.0,1.0,0.0
337,2004,"BRIEANT, CHARLES L., JR.",0.03914511948823929,0.0,0.10000002384185791,1.0,0.0,0.0,0.0,1.0
4172,2007,"WINGATE, HENRY T.",0.10464075952768326,-0.03749999403953552,-1.7625000476837158,1.0,1.0,0.0,0.0,1.0
2607,2005,"MIDDLEBROOKS, DONALD M.",-0.04533219709992409,0.0238095223903656,-0.07142853736877441,1.0,0.0,1.0,1.0,0.0
308,2011,"BOYLE, JANE J.",-0.0544344037771225,0.0,-0.13461542129516602,0.0,0.0,0.0,1.0,0.0
3083,2005,"RANDA, RUDOLPH T.",-0.09487950801849365,0.0,0.08333325386047363,1.0,0.0,0.0,0.0,0.0
2420,2009,"MARTINEZ, RICARDO S.",0.04275568574666977,0.07389163225889206,-0.20689654350280762,1.0,0.0,0.0,1.0,0.0
268,2011,"BLAKE, CATHERINE C.",0.002916833385825157,0.0,-17.865385055541992,0.0,0.0,1.0,1.0,0.0
3346,2008,"SCHLESINGER, HARVEY E.",1.2417635808503746e-09,0.0,-0.5833333730697632,1.0,0.0,0.0,1.0,0.0
2619,2008,"MILLER, JEFFREY T.",-0.014475562609732151,-0.13793103396892548,0.017241358757019043,1.0,0.0,1.0,0.0,0.0
1101,2006,"ELLISON, KEITH P.",0.08956461399793625,0.0,2.0,1.0,0.0,1.0,0.0,0.0
3673,2006,"STEARNS, RICHARD G.",0.1875048577785492,0.0,1.1666667461395264,1.0,0.0,1.0,1.0,1.0
1738,2006,"HOEVELER, WILLIAM M.",0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
143,2011,"BATAILLON, JOSEPH F.",-0.052727941423654556,-0.11764705926179886,0.0347592830657959,1.0,0.0,1.0,0.0,0.0
439,2009,"BURNS, ELLEN B.",-0.01630392298102379,-0.043478261679410934,-0.5652173757553101,0.0,0.0,1.0,0.0,0.0
1161,2004,"FARNAN, JOSEPH J., JR.",-0.09137492626905441,0.3333333432674408,0.3333333730697632,1.0,0.0,0.0,0.0,0.0
3162,2004,"ROBINSON, JULIE A.",0.010567628778517246,-0.15789473056793213,0.2781953811645508,0.0,1.0,0.0,1.0,1.0
2449,2004,"MAXWELL, ROBERT E.",0.22826312482357025,-0.1111111119389534,-0.4444444179534912,1.0,0.0,1.0,0.0,0.0
2632,2007,"MILLER, WALKER D.",0.05297843739390373,-0.04545454680919647,-0.10606062412261963,1.0,0.0,1.0,0.0,1.0
3851,2006,"THORNBURG, LACY H.",-0.006368426606059074,-0.17606769502162933,0.2514101266860962,1.0,0.0,1.0,1.0,1.0
3349,2005,"SCHNEIDER, MICHAEL H., SR.",0.048651568591594696,0.03956044465303421,-0.6175824403762817,1.0,0.0,0.0,1.0,0.0
538,2005,"CARTER, DAVID O.",0.040921445935964584,0.20430108904838562,-0.4838709831237793,1.0,0.0,1.0,0.0,1.0
1543,2008,"GUZMAN, RONALD A.",0.08662962913513184,-0.1428571492433548,0.8333332538604736,1.0,0.0,1.0,0.0,0.0
1746,2004,"HOGAN, THOMAS F.",0.017365101724863052,-0.75,-3.75,1.0,0.0,0.0,0.0,0.0
2928,2010,"PEREZ-GIMENEZ, JUAN M.",-0.009422213770449162,-0.1538461595773697,-0.5384615659713745,1.0,0.0,1.0,1.0,0.0
2368,2008,"MANNING, BLANCHE M.",0.0775388777256012,-0.130952388048172,1.3690475225448608,0.0,1.0,1.0,0.0,0.0
2652,2007,"MOLLOY, DONALD W.",0.0007099126232787967,-0.0833333358168602,-0.5833333730697632,1.0,0.0,1.0,1.0,0.0
4250,2005,"WRIGHT, SCOTT O.",0.04371829330921173,0.024813905358314514,-0.42679905891418457,1.0,0.0,1.0,0.0,1.0
3340,2004,"SCHLESINGER, HARVEY E.",0.02196246199309826,-0.125,0.20833337306976318,1.0,0.0,0.0,1.0,0.0
2882,2009,"PALLMEYER, REBECCA R.",-0.023286420851945877,-0.03333333507180214,0.20000004768371582,0.0,0.0,1.0,0.0,1.0
2858,2006,"O'KELLEY, WILLIAM C.",0.0027818134985864162,-0.07692307978868484,0.05494499206542969,1.0,0.0,0.0,0.0,1.0
4065,2009,"WARE, JAMES",0.007652638480067253,-0.0714285746216774,-0.3333333730697632,1.0,1.0,0.0,1.0,1.0
3597,2004,"SNYDER, CHRISTINA A.",0.03391095995903015,0.03333333134651184,0.13333332538604736,0.0,0.0,1.0,0.0,0.0
3639,2004,"STADTMUELLER, JOSEPH P.",-0.16749605536460876,-0.1666666716337204,0.553030252456665,1.0,0.0,0.0,1.0,0.0
3341,2006,"SCHLESINGER, HARVEY E.",-0.006258426234126091,-0.04545454680919647,0.06926405429840088,1.0,0.0,0.0,1.0,0.0
3848,2005,"THORNBURG, LACY H.",0.02015063166618347,-0.1756756752729416,1.078078031539917,1.0,0.0,1.0,1.0,1.0
1993,2009,"KAPLAN, LEWIS A.",0.017538465559482574,-0.07692307978868484,-3.384615421295166,1.0,0.0,1.0,1.0,0.0
3224,2005,"ROSENBAUM, JAMES M.",-0.09950114041566849,-0.12903225421905518,1.6451612710952759,1.0,0.0,0.0,1.0,0.0
593,2009,"CERCONE, DAVID S.",-0.020940661430358887,0.20000000298023224,-0.8000000715255737,1.0,0.0,0.0,0.0,0.0
3940,2004,"TURK, JAMES C.",0.06830822676420212,-0.07910750806331635,-0.9695740938186646,1.0,0.0,0.0,0.0,1.0
3781,2003,"TAGLE, HILDA G.",5.418604231977042e-09,-0.09090909361839294,-0.27272725105285645,0.0,0.0,1.0,0.0,1.0
1421,2006,"GILES, JAMES T.",-0.1545138955116272,-0.375,1.875,1.0,1.0,1.0,0.0,1.0
477,2009,"CAMP, JACK T., JR.",-0.1433468461036682,0.1538461595773697,-13.629371643066406,1.0,0.0,0.0,0.0,1.0
2387,2011,"MARRA, KENNETH A.",-0.033199768513441086,0.007575757801532745,-0.022727251052856445,1.0,0.0,0.0,1.0,0.0
1429,2009,"GILLMOR, HELEN W.",0.001782395294867456,-0.11764705926179886,0.23529410362243652,0.0,0.0,1.0,0.0,1.0
3246,2011,"RUFE, CYNTHIA M.",-0.01889997348189354,-0.125,4.138888835906982,0.0,0.0,0.0,1.0,0.0
3720,2006,"STIEHL, WILLIAM D.",0.026222314685583115,-0.13909775018692017,-1.3721805810928345,1.0,0.0,0.0,0.0,1.0
3950,2011,"UNDERHILL, STEFAN R.",0.0024603151250630617,0.0,-0.20000004768371582,1.0,0.0,1.0,1.0,0.0
1464,2006,"GONZALEZ, IRMA E.",-0.04203366860747337,-0.0714285746216774,1.3571428060531616,0.0,0.0,0.0,0.0,0.0
2339,2011,"LYNN, BARBARA M.",0.13422414660453796,0.0416666716337204,-1.125,0.0,0.0,1.0,1.0,0.0
2510,2007,"MCKENNA, LAWRENCE M.",-0.0228020828217268,0.0,0.08333337306976318,1.0,0.0,0.0,0.0,0.0
2997,2004,"PONSOR, MICHAEL A.",0.016541730612516403,-0.10000000149011612,-0.5499999523162842,1.0,0.0,1.0,1.0,1.0
1067,2006,"DUVAL, STANWOOD R., JR.",2.9802322831784522e-09,-0.3333333432674408,-0.13333332538604736,1.0,0.0,1.0,0.0,0.0
3136,2006,"ROBERTS, RICHARD W.",-0.00857639778405428,0.13333334028720856,-0.4166666269302368,1.0,1.0,1.0,0.0,1.0
1229,2004,"FOGEL, JEREMY D.",0.029545459896326065,0.3181818127632141,-0.1818181276321411,1.0,0.0,1.0,1.0,0.0
4109,2009,"WHALEY, ROBERT H.",-0.045635439455509186,-0.029931962490081787,0.6938775777816772,1.0,0.0,1.0,1.0,0.0
2355,2009,"MAHAN, JAMES C.",-0.12833331525325775,-0.05000000074505806,0.2999999523162842,1.0,0.0,0.0,1.0,0.0
3196,2006,"RODRIGUEZ, XAVIER",0.0916111022233963,-0.13333334028720856,-0.2666666507720947,1.0,0.0,0.0,1.0,0.0
3041,2008,"PRO, PHILIP M.",0.12886269390583038,-0.05263157933950424,0.6642857789993286,1.0,0.0,0.0,1.0,1.0
2818,2011,"NIXON, JOHN T.",1.2417634698280722e-09,0.0,-0.3333333730697632,1.0,0.0,1.0,0.0,1.0
1802,2008,"HUCK, PAUL C.",-0.10839413106441498,-0.10526315867900848,0.5187969207763672,1.0,0.0,1.0,1.0,0.0
3907,2003,"TRAUGER, ALETA A.",0.13684138655662537,-0.125,-0.875,0.0,0.0,1.0,1.0,1.0
3352,2007,"SCHNEIDER, MICHAEL H., SR.",0.020320219919085503,-0.09803921729326248,-0.48039209842681885,1.0,0.0,0.0,1.0,0.0
141,2006,"BATAILLON, JOSEPH F.",0.12400190532207489,-0.028985504060983658,0.10144925117492676,1.0,0.0,1.0,0.0,0.0
2504,2009,"MCDADE, JOE B.",-0.023431792855262756,-0.0833333358168602,-0.20000004768371582,1.0,1.0,0.0,1.0,0.0
2006,2008,"KATZ, DAVID A.",0.11554382741451263,-0.3333333432674408,-7.666666507720947,1.0,0.0,1.0,0.0,0.0
323,2008,"BRACK, ROBERT C.",-0.06854322552680969,-0.05000000074505806,-0.3500000238418579,1.0,0.0,0.0,1.0,0.0
3644,2008,"STAGG, THOMAS E., JR.",0.10749999433755875,0.10000000149011612,-2.0999999046325684,1.0,0.0,0.0,0.0,1.0
72,2011,"ANDERSON, JOSEPH F., JR.",-0.004523573908954859,-0.06593406945466995,-0.9395605325698853,1.0,0.0,0.0,0.0,1.0
2252,2004,"LEIGHTON, RONALD B.",0.02203497663140297,0.25,0.5,1.0,0.0,0.0,1.0,1.0
1318,2004,"GAITAN, FERNANDO J., JR.",0.1584852635860443,-0.1428571492433548,-0.20317459106445312,1.0,1.0,0.0,1.0,1.0
2834,2007,"NORTON, DAVID C.",-0.04668597877025604,-0.25,0.422619104385376,1.0,0.0,0.0,1.0,1.0
3231,2008,"ROSENBLATT, PAUL G.",-0.1666666567325592,0.0,-0.5454545021057129,1.0,0.0,0.0,0.0,1.0
2788,2007,"NANGLE, JOHN F.",0.1450893133878708,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1500,2009,"GRAHAM, JAMES L.",0.027305036783218384,0.1071428507566452,0.4285714626312256,1.0,0.0,0.0,0.0,1.0
3542,2009,"SKRETNY, WILLIAM M.",-0.00987937580794096,-0.0034982487559318542,0.4592703580856323,1.0,0.0,0.0,0.0,0.0
3138,2011,"ROBERTS, RICHARD W.",-0.22760644555091858,-0.15909090638160706,1.545454502105713,1.0,1.0,1.0,0.0,1.0
1693,2003,"HIGHSMITH, SHELBY",0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1038,2010,"DOWD, DAVID D., JR.",0.09032286703586578,-0.125,-1.25,1.0,0.0,0.0,1.0,1.0
2359,2004,"MANELLA, NORA M.",-0.030911680310964584,-0.07692307978868484,-0.307692289352417,0.0,0.0,1.0,1.0,0.0
900,2011,"DAWSON, KENT J.",0.11848533153533936,-0.15000000596046448,-0.6499999761581421,1.0,0.0,1.0,0.0,1.0
2022,2003,"KEENAN, JOHN F.",-0.0029161605052649975,0.0,-0.7999999523162842,1.0,0.0,0.0,1.0,0.0
850,2008,"DARRAH, JOHN W.",0.0005235230200923979,-0.10000000149011612,-0.1499999761581421,1.0,0.0,1.0,0.0,0.0
1319,2011,"GAITAN, FERNANDO J., JR.",0.04145089536905289,0.0,-0.21428561210632324,1.0,1.0,0.0,1.0,1.0
680,2009,"COHN, JAMES I.",0.04658891260623932,0.024242423474788666,-0.9772727489471436,1.0,0.0,0.0,1.0,0.0
883,2006,"DAVIS, LEONARD E.",0.06755918264389038,-0.043478261679410934,-0.08695650100708008,1.0,0.0,0.0,1.0,1.0
39,2007,"ALBRITTON, WILLIAM H., III",-0.04821568727493286,-0.1818181872367859,0.924242377281189,1.0,0.0,0.0,1.0,1.0
230,2009,"BERMAN, RICHARD M.",0.004841899499297142,0.0,0.2916666269302368,1.0,0.0,1.0,0.0,0.0
4120,2005,"WHITE, JEFFREY S.",1.0643687042843908e-09,0.0,3.7142858505249023,1.0,0.0,0.0,0.0,0.0
2190,2009,"LANCASTER, GARY L.",-0.010161492973566055,0.0,0.6571427583694458,1.0,1.0,1.0,0.0,1.0
1128,2008,"ERICKSON, RALPH R.",-0.026820531114935875,-0.17105263471603394,-0.3947368860244751,1.0,0.0,0.0,0.0,0.0
1167,2011,"FAWSETT, PATRICIA C.",-1.4901161193847656e-08,0.3333333432674408,1.6666667461395264,0.0,0.0,0.0,1.0,1.0
4282,2006,"ZAGEL, JAMES B.",0.0020747692324221134,0.005494505167007446,-0.1868131160736084,1.0,0.0,0.0,0.0,0.0
4084,2011,"WEBER, HERMAN J.",-0.010720288380980492,0.25,-0.25,1.0,0.0,0.0,1.0,1.0
3698,2005,"STEGER, WILLIAM M.",0.02699769288301468,0.0595238134264946,-0.16666662693023682,1.0,0.0,0.0,1.0,1.0
2340,2008,"LYNN, BARBARA M.",-0.02809123694896698,0.05860806256532669,0.11355304718017578,0.0,0.0,1.0,1.0,0.0
3688,2009,"STEELE, JOHN E.",0.052173539996147156,0.1111111119389534,-0.8555556535720825,1.0,0.0,1.0,1.0,0.0
1774,2006,"HOVLAND, DANIEL L.",-0.13380467891693115,-0.05263157933950424,-0.4736841917037964,1.0,0.0,0.0,0.0,1.0
63,2008,"ALTONAGA, CECILIA M.",-0.008416130207479,-0.08556149899959564,-0.2566845417022705,0.0,0.0,0.0,0.0,0.0
2675,2008,"MOODY, JAMES M.",-0.033660177141427994,-0.21052631735801697,-0.037828922271728516,1.0,0.0,1.0,1.0,1.0
334,2006,"BREYER, CHARLES R.",-0.02221473678946495,-0.1428571492433548,-0.25,1.0,0.0,1.0,1.0,0.0
3794,2006,"TARNOW, ARTHUR J.",-4.6566128730773926e-09,0.1666666716337204,-13.333333015441895,1.0,0.0,1.0,0.0,0.0
1262,2003,"FRIEDMAN, BERNARD A.",-1.4901161193847656e-08,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4051,2008,"WALTER, JOHN F.",-0.16841448843479156,-0.05263157933950424,-0.8421052694320679,1.0,0.0,0.0,1.0,0.0
3924,2003,"TUNHEIM, JOHN R.",-0.016140716150403023,0.0,6.766666889190674,1.0,0.0,1.0,1.0,1.0
1874,2005,"JACKSON, RAYMOND A.",-0.06129598617553711,0.11764705926179886,1.0352940559387207,1.0,1.0,1.0,1.0,1.0
487,2007,"CAMPBELL, DAVID G.",-0.03572596609592438,-0.13636364042758942,2.8181819915771484,1.0,0.0,0.0,1.0,0.0
1947,2004,"JORDAN, KENT A.",0.07416310906410217,0.0,-1.8333333730697632,1.0,0.0,0.0,1.0,0.0
655,2004,"COBB, HOWELL",0.07562337815761566,-0.125,0.0,1.0,0.0,0.0,0.0,1.0
4047,2003,"WALTER, DONALD E.",2.9802322831784522e-09,0.46666666865348816,-0.3333333730697632,1.0,0.0,0.0,0.0,0.0
600,2009,"CHATIGNY, ROBERT N.",0.013275396078824997,0.0,0.31168830394744873,1.0,0.0,1.0,1.0,0.0
3735,2006,"STORY, RICHARD W.",0.06718356162309647,-0.1304347813129425,1.1273291110992432,1.0,0.0,1.0,1.0,1.0
1158,2009,"FARNAN, JOSEPH J., JR.",-0.005660469643771648,-0.0833333358168602,0.14583337306976318,1.0,0.0,0.0,0.0,0.0
3853,2009,"THRASH, THOMAS W., JR.",0.001600719289854169,-0.008571423590183258,0.47428572177886963,1.0,0.0,1.0,1.0,1.0
3550,2005,"SLEET, GREGORY M.",0.12334530055522919,0.0833333358168602,-0.5666667222976685,1.0,1.0,1.0,1.0,0.0
633,2006,"CLELAND, ROBERT H.",0.09602724015712738,0.10606060922145844,-0.4696969985961914,1.0,0.0,0.0,0.0,1.0
2276,2005,"LEONARD, TIMOTHY D.",-0.16590476036071777,0.11428571492433548,0.05714285373687744,1.0,0.0,0.0,1.0,1.0
2089,2007,"KISER, JACKSON L.",0.03302265703678131,0.0,0.3999999761581421,1.0,0.0,0.0,1.0,1.0
868,2008,"DAVIS, ANDRE M.",0.0933041125535965,-0.0833333358168602,0.3333333730697632,1.0,1.0,1.0,1.0,0.0
2754,2006,"MUKASEY, MICHAEL B.",0.0029459057841449976,0.25,-0.7000000476837158,1.0,0.0,0.0,1.0,0.0
3626,2005,"SPENCER, JAMES R.",-0.07375847548246384,-0.2782258093357086,0.30645155906677246,1.0,1.0,0.0,0.0,1.0
2590,2006,"MESSITTE, PETER J.",0.017847444862127304,0.041025638580322266,1.0205129384994507,1.0,0.0,1.0,1.0,0.0
217,2008,"BENNETT, RICHARD D.",0.04868827760219574,0.1071428582072258,1.048701286315918,1.0,0.0,0.0,1.0,0.0
2800,2005,"NEVAS, ALAN H.",0.031955473124980927,0.0,1.75,1.0,0.0,0.0,1.0,0.0
1181,2007,"FENNER, GARY A.",0.09197351336479187,-0.06666666269302368,0.009523868560791016,1.0,0.0,1.0,1.0,0.0
2356,2005,"MAHAN, JAMES C.",0.02532404661178589,-0.0882352963089943,0.125,1.0,0.0,0.0,1.0,0.0
2519,2009,"MCKINLEY, JOSEPH H., JR.",0.06723563373088837,0.0,-0.4656863212585449,1.0,0.0,1.0,0.0,1.0
4258,2004,"YOHN, WILLIAM H., JR.",0.098252072930336,-0.005494505167007446,-0.10988998413085938,1.0,0.0,0.0,1.0,1.0
3695,2003,"STEELE, WILLIAM H.",0.12236976623535156,0.1666666716337204,0.08333337306976318,1.0,0.0,0.0,0.0,0.0
1546,2010,"GUZMAN, RONALD A.",-0.014206930994987488,0.1666666716337204,0.25,1.0,0.0,1.0,0.0,0.0
3519,2004,"SINGAL, GEORGE Z.",0.11624681204557419,0.04245282709598541,0.5872640609741211,1.0,0.0,1.0,1.0,0.0
